Index,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Finger1,Finger2,Finger3,Finger4,Finger5,Iteration,Gesture
2515,5.96,-8.51,0.83,-0.0,-0.07,0.11,527.0,554.0,542.0,564.0,498.0,17,2
2516,7.61,-6.56,0.85,0.08,0.42,0.45,527.0,554.0,543.0,564.0,499.0,17,2
2517,10.34,-4.25,2.45,-0.11,0.17,0.36,527.0,554.0,543.0,564.0,499.0,17,2
2518,9.06,0.91,4.24,-0.12,-0.2,-0.09,528.0,553.0,543.0,565.0,499.0,17,2
2519,11.26,5.77,6.3,0.1,0.12,0.02,529.0,554.0,543.0,564.0,499.0,17,2
2520,10.08,2.21,4.89,0.03,-0.17,-0.12,528.0,554.0,543.0,565.0,500.0,17,2
2521,9.64,-0.45,3.0,-0.02,-0.1,-0.14,528.0,553.0,543.0,565.0,499.0,17,2
2522,9.03,-5.37,1.58,-0.27,-0.32,-0.34,529.0,553.0,543.0,565.0,499.0,17,2
2523,6.96,-10.44,0.43,-0.23,-0.12,-0.26,527.0,553.0,543.0,565.0,499.0,17,2
2524,7.55,-9.19,1.83,-0.01,-0.11,-0.03,527.0,553.0,543.0,564.0,498.0,17,2
2525,6.98,-7.33,0.7,0.07,0.24,0.27,527.0,553.0,542.0,564.0,498.0,17,2
2526,9.46,-5.4,2.03,0.09,0.21,0.33,529.0,553.0,543.0,565.0,499.0,17,2
2527,10.02,-1.75,3.59,-0.05,-0.04,0.13,528.0,554.0,543.0,564.0,499.0,17,2
2528,11.49,4.57,4.63,0.13,0.42,0.18,530.0,553.0,543.0,565.0,499.0,17,2
2529,9.49,1.57,7.27,0.08,0.1,0.11,529.0,553.0,544.0,565.0,499.0,17,2
2530,10.11,1.0,3.7,-0.19,-0.48,-0.24,529.0,554.0,543.0,565.0,499.0,17,2
2531,9.43,-2.92,2.29,-0.14,-0.17,-0.23,529.0,553.0,543.0,565.0,499.0,17,2
2532,7.86,-8.36,1.24,-0.25,-0.27,-0.36,528.0,554.0,543.0,565.0,499.0,17,2
2533,6.09,-11.76,1.0,-0.08,-0.15,-0.14,528.0,553.0,543.0,564.0,499.0,17,2
2534,5.8,-7.97,0.73,0.13,0.05,0.11,528.0,553.0,543.0,565.0,498.0,17,2
2535,8.27,-6.2,0.79,0.12,0.35,0.41,529.0,554.0,543.0,564.0,499.0,17,2
2536,10.18,-4.53,3.17,0.07,0.35,0.41,528.0,554.0,543.0,565.0,499.0,17,2
2537,10.46,0.2,3.46,-0.03,0.13,0.1,527.0,554.0,543.0,565.0,499.0,17,2
2538,11.29,5.36,5.56,0.19,0.27,0.07,529.0,554.0,544.0,565.0,499.0,17,2
2539,10.82,2.43,6.13,-0.0,-0.11,-0.02,529.0,554.0,544.0,564.0,499.0,17,2
2540,10.09,0.33,3.64,-0.15,-0.36,-0.21,529.0,554.0,543.0,565.0,500.0,17,2
2541,9.34,-4.47,1.98,-0.3,-0.4,-0.37,529.0,554.0,543.0,565.0,499.0,17,2
2542,7.18,-9.72,0.37,-0.4,-0.47,-0.45,528.0,554.0,543.0,565.0,499.0,17,2
2543,5.71,-11.66,1.64,0.03,0.13,0.09,528.0,554.0,543.0,564.0,498.0,17,2
2544,6.59,-8.64,0.51,-0.02,0.08,0.17,530.0,553.0,543.0,564.0,498.0,17,2
2545,8.2,-5.28,0.77,0.2,0.56,0.53,528.0,553.0,543.0,565.0,499.0,17,2
2546,8.6,-1.98,4.11,0.19,0.14,0.12,528.0,553.0,543.0,564.0,499.0,17,2
2547,12.2,5.32,5.24,-0.16,-0.21,-0.13,529.0,554.0,543.0,565.0,498.0,17,2
2548,9.08,3.15,5.66,0.24,0.4,0.26,529.0,554.0,544.0,565.0,499.0,17,2
2549,10.08,0.92,3.75,-0.19,-0.56,-0.27,529.0,554.0,544.0,565.0,499.0,17,2
2550,8.61,-3.39,2.58,-0.05,0.02,0.04,530.0,554.0,545.0,566.0,499.0,18,2
2551,8.47,-3.5,2.9,-0.07,0.05,0.04,530.0,554.0,544.0,566.0,498.0,18,2
2552,8.43,-3.56,2.94,-0.17,-0.04,-0.02,530.0,554.0,543.0,565.0,496.0,18,2
2553,8.17,-3.27,2.74,-0.12,0.02,-0.03,529.0,555.0,543.0,564.0,495.0,18,2
2554,8.51,-3.65,2.65,-0.34,-0.19,-0.15,529.0,555.0,543.0,563.0,494.0,18,2
2555,8.83,-3.63,2.09,-0.1,-0.04,-0.06,529.0,554.0,543.0,563.0,494.0,18,2
2556,8.97,-3.77,2.38,0.08,0.05,0.08,529.0,554.0,543.0,561.0,493.0,18,2
2557,8.7,-3.58,2.72,-0.04,0.01,0.09,528.0,554.0,541.0,559.0,492.0,18,2
2558,8.68,-3.49,2.83,0.08,0.18,0.08,527.0,555.0,541.0,559.0,492.0,18,2
2559,9.32,-0.63,2.97,-0.19,-0.25,-0.1,526.0,556.0,542.0,558.0,491.0,18,2
2560,9.71,-1.85,3.1,0.25,0.16,0.08,528.0,557.0,542.0,558.0,491.0,18,2
2561,6.87,-7.56,1.42,-0.02,0.02,-0.06,525.0,556.0,541.0,558.0,490.0,18,2
2562,6.66,-8.57,1.86,0.12,0.14,0.13,526.0,556.0,541.0,557.0,490.0,18,2
2563,7.04,-6.51,0.88,-0.0,0.23,0.21,529.0,556.0,542.0,558.0,490.0,18,2
2564,11.26,-3.52,3.48,-0.24,-0.31,0.01,527.0,557.0,542.0,559.0,491.0,18,2
2565,9.63,2.67,4.41,-0.08,-0.07,-0.05,528.0,557.0,543.0,560.0,492.0,18,2
2566,9.72,1.6,5.19,0.04,0.1,0.01,528.0,557.0,543.0,560.0,493.0,18,2
2567,10.01,0.26,3.86,-0.04,-0.26,-0.22,528.0,557.0,543.0,560.0,493.0,18,2
2568,9.27,-2.82,1.87,-0.36,-0.42,-0.4,527.0,557.0,543.0,561.0,493.0,18,2
2569,7.13,-8.88,0.28,-0.33,-0.22,-0.31,528.0,558.0,544.0,560.0,493.0,18,2
2570,9.24,-9.94,1.11,-0.36,-0.18,0.12,527.0,557.0,543.0,560.0,494.0,18,2
2571,5.8,-7.19,0.35,-0.03,-0.2,0.06,528.0,557.0,543.0,561.0,492.0,18,2
2572,8.97,-4.39,0.65,0.04,0.29,0.37,529.0,557.0,544.0,561.0,494.0,18,2
2573,10.38,-0.25,3.31,0.0,0.12,0.13,529.0,557.0,544.0,560.0,494.0,18,2
2574,11.44,4.2,5.13,-0.07,0.07,0.09,529.0,557.0,544.0,561.0,494.0,18,2
2575,10.25,1.09,5.03,0.16,0.03,-0.05,529.0,557.0,545.0,562.0,495.0,18,2
2576,9.97,-0.44,2.75,-0.03,0.03,-0.09,529.0,558.0,544.0,562.0,494.0,18,2
2577,8.36,-4.9,1.44,-0.25,-0.25,-0.3,529.0,558.0,545.0,561.0,495.0,18,2
2578,7.0,-10.46,0.27,-0.09,-0.03,-0.11,529.0,557.0,545.0,562.0,495.0,18,2
2579,7.19,-9.48,1.27,0.07,-0.07,0.14,528.0,557.0,544.0,561.0,495.0,18,2
2580,7.03,-6.46,0.79,-0.01,0.21,0.28,528.0,557.0,545.0,562.0,496.0,18,2
2581,11.02,-4.02,2.81,-0.18,-0.03,0.17,529.0,557.0,544.0,561.0,494.0,18,2
2582,10.64,2.17,3.71,-0.28,-0.13,-0.05,529.0,557.0,545.0,561.0,496.0,18,2
2583,6.21,1.35,4.85,0.31,0.33,0.13,530.0,558.0,545.0,562.0,496.0,18,2
2584,9.64,1.38,3.69,0.01,-0.29,-0.19,529.0,558.0,544.0,562.0,496.0,18,2
2585,9.8,-2.05,2.6,-0.04,-0.09,-0.19,529.0,557.0,544.0,562.0,496.0,18,2
2586,8.04,-6.71,0.62,-0.24,-0.31,-0.4,530.0,557.0,545.0,562.0,496.0,18,2
2587,6.37,-10.77,0.1,0.05,0.05,-0.02,528.0,557.0,544.0,562.0,496.0,18,2
2588,6.4,-8.68,1.03,0.06,-0.07,0.14,528.0,558.0,544.0,561.0,496.0,18,2
2589,7.71,-6.0,0.7,-0.05,0.05,0.27,529.0,558.0,545.0,562.0,496.0,18,2
2590,11.25,-3.79,3.1,0.04,0.53,0.5,529.0,558.0,544.0,562.0,496.0,18,2
2591,11.36,1.64,4.61,-0.24,-0.15,-0.03,528.0,558.0,544.0,562.0,496.0,18,2
2592,5.36,1.39,5.4,0.32,0.27,0.06,530.0,557.0,545.0,562.0,496.0,18,2
2593,9.97,1.13,3.72,0.03,-0.3,-0.15,530.0,557.0,545.0,563.0,497.0,18,2
2594,9.81,-1.78,2.5,0.03,0.02,-0.11,530.0,558.0,545.0,562.0,497.0,18,2
2595,8.64,-5.33,1.4,-0.24,-0.33,-0.4,529.0,558.0,545.0,563.0,496.0,18,2
2596,6.76,-9.56,0.33,-0.12,-0.21,-0.24,529.0,557.0,545.0,562.0,497.0,18,2
2597,6.61,-8.07,0.79,0.18,0.05,0.11,529.0,557.0,545.0,562.0,497.0,18,2
2598,6.92,-6.78,0.51,0.02,0.09,0.25,529.0,558.0,544.0,563.0,497.0,18,2
2599,9.55,-4.34,1.39,0.09,0.34,0.45,528.0,558.0,543.0,563.0,497.0,18,2
2600,9.09,-0.53,3.61,-0.06,-0.33,-0.08,529.0,557.0,544.0,562.0,497.0,18,2
2601,11.78,4.35,5.02,-0.01,-0.03,0.08,528.0,558.0,546.0,562.0,497.0,18,2
2602,10.74,1.27,4.82,0.13,-0.06,-0.06,529.0,558.0,546.0,562.0,497.0,18,2
2603,10.27,-0.13,2.91,0.04,-0.02,-0.05,528.0,557.0,544.0,562.0,497.0,18,2
2604,8.86,-3.73,1.83,-0.24,-0.23,-0.36,528.0,557.0,545.0,563.0,496.0,18,2
2605,7.42,-9.2,0.41,-0.25,-0.07,-0.28,527.0,557.0,544.0,563.0,497.0,18,2
2606,7.54,-9.43,0.82,-0.45,-0.28,0.08,527.0,557.0,543.0,562.0,497.0,18,2
2607,5.63,-7.36,0.52,0.06,0.1,0.25,528.0,557.0,544.0,562.0,497.0,18,2
2608,9.63,-5.94,1.92,0.1,0.44,0.49,528.0,557.0,544.0,563.0,497.0,18,2
2609,8.43,-1.66,2.41,0.12,0.07,0.1,528.0,557.0,545.0,562.0,497.0,18,2
2610,11.75,3.34,4.92,0.14,0.23,0.18,529.0,558.0,545.0,562.0,497.0,18,2
2611,9.87,0.91,6.62,0.18,0.18,0.06,529.0,557.0,545.0,563.0,497.0,18,2
2612,10.0,0.83,3.4,-0.0,-0.25,-0.15,529.0,557.0,545.0,563.0,498.0,18,2
2613,9.23,-2.47,2.64,-0.08,-0.15,-0.17,528.0,557.0,544.0,563.0,497.0,18,2
2614,7.79,-8.08,0.65,-0.26,-0.31,-0.38,528.0,558.0,544.0,564.0,498.0,18,2
2615,6.17,-12.33,0.45,-0.1,-0.11,-0.08,528.0,557.0,544.0,563.0,498.0,18,2
2616,4.38,-7.73,1.05,0.04,-0.05,0.14,528.0,557.0,545.0,562.0,497.0,18,2
2617,9.04,-5.6,1.07,-0.01,0.59,0.53,529.0,557.0,545.0,562.0,497.0,18,2
2618,7.81,-2.78,2.84,-0.11,-0.38,-0.12,529.0,558.0,545.0,563.0,497.0,18,2
2619,11.91,2.7,4.69,0.03,-0.09,0.02,530.0,558.0,546.0,563.0,496.0,18,2
2620,10.06,0.24,6.68,0.26,0.15,0.12,529.0,558.0,545.0,562.0,497.0,18,2
2621,9.91,1.17,3.39,0.04,-0.21,-0.15,529.0,558.0,545.0,562.0,498.0,18,2
2622,9.85,-2.17,2.82,-0.04,-0.06,-0.11,530.0,558.0,545.0,563.0,498.0,18,2
2623,8.42,-6.92,1.14,-0.23,-0.31,-0.33,529.0,557.0,545.0,563.0,498.0,18,2
2624,5.5,-12.1,0.63,0.02,-0.05,-0.08,529.0,558.0,545.0,563.0,498.0,18,2
2625,5.53,-8.83,0.84,0.11,0.03,0.12,529.0,558.0,545.0,562.0,497.0,18,2
2626,7.17,-5.32,0.89,0.07,0.44,0.44,529.0,558.0,545.0,562.0,497.0,18,2
2627,9.35,-3.18,3.67,-0.11,-0.28,-0.12,529.0,557.0,545.0,563.0,497.0,18,2
2628,12.54,2.26,4.98,-0.06,0.51,0.11,529.0,558.0,546.0,563.0,497.0,18,2
2629,8.66,1.7,5.36,0.3,0.14,0.16,529.0,558.0,545.0,563.0,498.0,18,2
2630,10.24,1.29,4.11,0.0,-0.4,-0.2,528.0,558.0,546.0,563.0,498.0,18,2
2631,9.33,-2.08,2.35,-0.09,-0.09,-0.18,529.0,557.0,546.0,563.0,498.0,18,2
2632,8.11,-6.96,1.41,-0.29,-0.32,-0.41,529.0,559.0,545.0,563.0,498.0,18,2
2633,6.51,-11.83,0.76,-0.2,-0.26,-0.25,529.0,557.0,545.0,563.0,498.0,18,2
2634,5.25,-8.91,0.85,0.16,0.09,0.19,529.0,558.0,546.0,563.0,498.0,18,2
2635,7.75,-6.49,0.52,0.15,0.5,0.48,529.0,557.0,546.0,563.0,498.0,18,2
2636,10.88,-4.28,3.01,-0.03,0.35,0.44,529.0,558.0,546.0,563.0,497.0,18,2
2637,11.6,1.81,4.2,-0.15,-0.09,0.01,529.0,558.0,545.0,563.0,498.0,18,2
2638,4.79,2.84,5.97,0.35,0.42,0.12,529.0,558.0,546.0,563.0,497.0,18,2
2639,10.22,1.21,4.05,-0.09,-0.42,-0.23,530.0,558.0,546.0,563.0,497.0,18,2
2640,9.75,-1.66,2.52,-0.14,-0.33,-0.27,530.0,559.0,545.0,564.0,498.0,18,2
2641,9.01,-5.86,1.8,-0.29,-0.38,-0.37,530.0,557.0,545.0,563.0,498.0,18,2
2642,6.45,-10.47,1.29,-0.13,-0.11,-0.22,529.0,557.0,546.0,564.0,498.0,18,2
2643,6.4,-8.98,0.86,0.09,-0.11,-0.06,528.0,559.0,545.0,563.0,498.0,18,2
2644,5.52,-7.29,0.2,0.15,0.38,0.37,529.0,558.0,545.0,564.0,497.0,18,2
2645,10.62,-5.39,1.94,0.06,0.52,0.58,529.0,558.0,545.0,564.0,498.0,18,2
2646,9.08,-0.55,3.11,-0.25,-0.4,-0.07,530.0,558.0,546.0,564.0,498.0,18,2
2647,11.61,5.6,5.01,0.06,0.03,0.04,530.0,557.0,545.0,563.0,498.0,18,2
2648,10.56,0.47,6.1,0.23,0.09,-0.02,530.0,558.0,545.0,563.0,498.0,18,2
2649,9.97,-0.09,3.02,-0.1,-0.27,-0.15,530.0,558.0,546.0,564.0,498.0,18,2
2650,9.1,-3.88,2.01,-0.1,-0.09,-0.25,530.0,558.0,546.0,564.0,498.0,18,2
2651,7.5,-9.08,1.43,-0.17,-0.13,-0.32,530.0,558.0,545.0,564.0,498.0,18,2
2652,5.3,-11.15,1.51,-0.08,-0.15,-0.1,530.0,558.0,545.0,564.0,498.0,18,2
2653,5.49,-7.85,1.02,0.23,0.3,0.24,531.0,558.0,545.0,564.0,498.0,18,2
2654,8.56,-5.82,0.72,-0.2,-0.03,0.24,530.0,558.0,545.0,563.0,498.0,18,2
2655,14.17,-2.9,4.56,-0.28,0.14,0.43,529.0,560.0,545.0,564.0,497.0,18,2
2656,11.57,3.61,5.49,-0.1,0.04,0.06,530.0,559.0,546.0,564.0,498.0,18,2
2657,11.82,0.66,5.9,0.11,0.1,0.06,530.0,558.0,546.0,564.0,499.0,18,2
2658,10.21,0.63,3.38,0.04,-0.13,-0.12,531.0,559.0,546.0,564.0,498.0,18,2
2659,9.01,-3.39,2.05,-0.13,-0.13,-0.26,531.0,559.0,546.0,564.0,499.0,18,2
2660,7.37,-9.11,0.82,-0.29,-0.34,-0.41,530.0,559.0,545.0,564.0,499.0,18,2
2661,5.39,-12.02,1.11,0.02,0.02,0.02,530.0,558.0,545.0,563.0,498.0,18,2
2662,5.37,-7.58,0.58,0.09,0.08,0.2,530.0,559.0,545.0,564.0,498.0,18,2
2663,9.02,-5.51,0.94,0.09,0.46,0.47,530.0,558.0,546.0,564.0,498.0,18,2
2664,9.36,-2.15,3.13,-0.08,-0.19,0.06,529.0,558.0,545.0,564.0,498.0,18,2
2665,11.38,3.77,4.69,0.08,0.18,0.12,531.0,558.0,546.0,563.0,498.0,18,2
2666,10.48,1.73,6.38,0.11,0.2,0.04,531.0,558.0,546.0,565.0,499.0,18,2
2667,10.3,1.18,3.25,-0.13,-0.4,-0.23,530.0,559.0,547.0,564.0,499.0,18,2
2668,9.54,-2.89,2.11,-0.18,-0.09,-0.2,530.0,559.0,546.0,564.0,499.0,18,2
2669,8.27,-8.4,0.91,-0.36,-0.48,-0.48,530.0,558.0,545.0,564.0,499.0,18,2
2670,5.47,-11.78,0.49,-0.02,-0.13,-0.11,530.0,558.0,546.0,565.0,498.0,18,2
2671,5.37,-8.25,0.77,0.22,0.31,0.29,529.0,558.0,545.0,564.0,498.0,18,2
2672,8.63,-6.53,0.7,0.1,0.39,0.46,529.0,558.0,545.0,563.0,499.0,18,2
2673,10.53,-3.78,2.83,0.02,0.28,0.36,531.0,558.0,545.0,564.0,498.0,18,2
2674,10.25,1.76,4.21,-0.04,0.38,0.14,530.0,559.0,545.0,564.0,499.0,18,2
2675,9.56,3.89,5.98,0.23,0.18,0.1,531.0,558.0,546.0,564.0,499.0,18,2
2676,9.85,2.55,4.21,-0.0,-0.49,-0.27,532.0,558.0,546.0,565.0,499.0,18,2
2677,9.98,-1.08,2.7,-0.12,-0.13,-0.19,531.0,558.0,546.0,565.0,500.0,18,2
2678,8.8,-5.82,1.5,-0.43,-0.51,-0.48,530.0,558.0,546.0,564.0,499.0,18,2
2679,6.48,-10.91,1.14,-0.05,-0.07,-0.2,530.0,559.0,546.0,565.0,499.0,18,2
2680,7.05,-9.79,0.74,0.15,-0.1,-0.14,529.0,559.0,545.0,564.0,498.0,18,2
2681,5.53,-6.64,-0.02,0.21,0.41,0.39,531.0,558.0,546.0,565.0,498.0,18,2
2682,9.87,-5.75,1.09,0.03,0.34,0.52,530.0,559.0,546.0,565.0,499.0,18,2
2683,7.88,-1.11,3.2,0.01,-0.19,-0.06,529.0,559.0,545.0,564.0,498.0,18,2
2684,11.43,5.07,4.97,-0.02,0.13,0.04,531.0,559.0,546.0,565.0,498.0,18,2
2685,11.24,1.22,6.15,0.12,0.19,0.13,531.0,558.0,546.0,565.0,499.0,18,2
2686,9.89,0.84,3.58,-0.1,-0.32,-0.16,531.0,559.0,546.0,565.0,499.0,18,2
2687,9.65,-3.4,1.94,-0.24,-0.29,-0.3,530.0,559.0,546.0,565.0,499.0,18,2
2688,7.55,-8.32,0.97,-0.23,-0.2,-0.34,529.0,559.0,545.0,564.0,499.0,18,2
2689,5.52,-12.23,0.65,-0.07,-0.12,-0.07,530.0,557.0,545.0,564.0,499.0,18,2
2690,5.31,-8.52,0.68,0.15,0.14,0.23,531.0,558.0,546.0,565.0,498.0,18,2
2691,8.82,-6.33,0.92,0.18,0.52,0.54,530.0,559.0,545.0,564.0,498.0,18,2
2692,10.5,-3.62,3.39,-0.0,0.01,0.2,531.0,558.0,546.0,565.0,498.0,18,2
2693,11.04,3.11,4.31,0.04,0.2,0.09,530.0,560.0,546.0,565.0,498.0,18,2
2694,6.7,2.87,5.44,0.31,0.32,0.11,531.0,558.0,546.0,564.0,498.0,18,2
2695,9.8,2.26,3.73,-0.2,-0.62,-0.32,532.0,559.0,546.0,565.0,499.0,18,2
2696,10.07,-2.11,2.65,-0.17,-0.11,-0.2,530.0,558.0,546.0,566.0,499.0,18,2
2697,8.5,-7.17,1.0,-0.44,-0.42,-0.54,530.0,559.0,546.0,565.0,500.0,18,2
2698,5.97,-11.23,0.7,-0.01,0.08,-0.16,529.0,558.0,546.0,565.0,499.0,18,2
2699,6.92,-10.14,0.56,0.04,-0.09,0.08,530.0,558.0,545.0,565.0,498.0,18,2
2700,8.73,-3.56,2.65,-0.02,0.01,0.03,534.0,556.0,550.0,567.0,498.0,19,2
2701,8.59,-3.25,2.56,-0.07,-0.01,-0.01,535.0,556.0,548.0,567.0,498.0,19,2
2702,8.69,-3.68,2.52,-0.23,-0.12,-0.1,533.0,556.0,548.0,566.0,497.0,19,2
2703,8.19,-3.48,2.19,-0.12,0.16,0.05,530.0,556.0,545.0,564.0,497.0,19,2
2704,8.67,-3.41,2.61,-0.42,-0.21,-0.21,529.0,557.0,545.0,563.0,495.0,19,2
2705,9.51,-3.66,1.51,-0.12,0.08,0.0,528.0,556.0,545.0,561.0,496.0,19,2
2706,8.97,-3.57,2.03,-0.11,0.04,0.08,529.0,558.0,545.0,561.0,494.0,19,2
2707,8.99,-3.74,2.78,-0.06,-0.03,0.02,529.0,558.0,545.0,560.0,494.0,19,2
2708,10.66,-0.7,2.82,-0.1,-0.24,-0.13,529.0,558.0,546.0,562.0,495.0,19,2
2709,8.98,0.11,3.18,0.32,0.17,0.1,529.0,559.0,547.0,561.0,494.0,19,2
2710,8.36,-5.42,1.93,0.03,0.02,-0.09,528.0,558.0,546.0,561.0,494.0,19,2
2711,6.37,-10.74,0.84,-0.19,-0.2,-0.17,528.0,557.0,546.0,561.0,493.0,19,2
2712,4.76,-8.63,0.31,-0.01,-0.03,0.08,529.0,559.0,547.0,560.0,494.0,19,2
2713,8.38,-5.08,0.4,-0.08,0.42,0.37,529.0,559.0,547.0,562.0,494.0,19,2
2714,9.26,-0.1,4.49,-0.05,-0.2,-0.17,528.0,558.0,547.0,561.0,494.0,19,2
2715,12.93,5.3,5.45,0.04,0.04,0.0,529.0,559.0,547.0,562.0,494.0,19,2
2716,10.03,1.32,4.71,0.33,0.29,0.12,530.0,559.0,548.0,563.0,495.0,19,2
2717,9.62,-1.49,3.24,0.08,0.01,-0.14,529.0,558.0,548.0,563.0,496.0,19,2
2718,8.45,-5.96,1.68,-0.16,-0.25,-0.31,530.0,558.0,548.0,562.0,496.0,19,2
2719,6.19,-11.12,0.57,-0.01,0.04,-0.12,529.0,559.0,548.0,562.0,496.0,19,2
2720,5.59,-8.75,0.88,0.15,0.03,0.06,528.0,559.0,547.0,562.0,494.0,19,2
2721,6.65,-6.53,0.32,-0.1,0.39,0.38,528.0,558.0,548.0,563.0,496.0,19,2
2722,13.69,-5.1,4.47,-0.3,0.13,0.39,528.0,559.0,547.0,562.0,496.0,19,2
2723,11.48,2.44,4.99,-0.53,-0.19,-0.03,529.0,559.0,548.0,563.0,495.0,19,2
2724,8.25,2.78,4.68,0.11,0.08,0.29,530.0,558.0,548.0,563.0,496.0,19,2
2725,9.12,1.67,4.2,0.13,-0.33,-0.18,529.0,559.0,548.0,563.0,497.0,19,2
2726,9.5,-2.72,2.37,0.1,0.09,-0.13,529.0,559.0,548.0,563.0,498.0,19,2
2727,7.62,-8.6,0.87,-0.17,-0.35,-0.41,528.0,559.0,548.0,563.0,498.0,19,2
2728,5.15,-11.54,0.66,0.05,-0.13,-0.07,529.0,559.0,548.0,563.0,497.0,19,2
2729,5.58,-8.23,1.35,0.22,0.17,0.21,529.0,559.0,548.0,563.0,497.0,19,2
2730,8.41,-5.4,0.78,-0.16,0.04,0.27,530.0,559.0,548.0,564.0,497.0,19,2
2731,11.4,-2.27,3.4,-0.16,0.25,0.41,530.0,558.0,548.0,563.0,498.0,19,2
2732,10.55,3.76,5.15,-0.3,-0.31,-0.09,530.0,559.0,549.0,563.0,497.0,19,2
2733,10.41,0.11,6.21,-0.12,-0.06,0.0,530.0,559.0,548.0,564.0,498.0,19,2
2734,10.51,0.21,3.57,0.13,-0.04,-0.08,530.0,559.0,548.0,564.0,498.0,19,2
2735,9.72,-3.31,2.44,0.02,-0.01,-0.17,530.0,559.0,548.0,564.0,498.0,19,2
2736,7.84,-8.04,0.79,-0.25,-0.36,-0.38,529.0,559.0,548.0,564.0,499.0,19,2
2737,5.43,-11.55,1.03,0.11,0.11,0.02,528.0,559.0,548.0,564.0,498.0,19,2
2738,5.39,-8.4,1.18,0.07,0.0,0.17,530.0,559.0,549.0,564.0,498.0,19,2
2739,7.62,-5.86,1.02,0.05,0.42,0.43,530.0,559.0,548.0,564.0,498.0,19,2
2740,12.54,-3.38,4.09,-0.08,0.34,0.41,530.0,559.0,548.0,563.0,498.0,19,2
2741,11.04,3.15,5.23,-0.26,-0.15,-0.02,530.0,559.0,548.0,563.0,499.0,19,2
2742,10.55,2.33,5.85,0.08,0.15,0.02,530.0,559.0,549.0,563.0,498.0,19,2
2743,10.15,0.75,3.72,-0.11,-0.36,-0.2,530.0,559.0,548.0,563.0,499.0,19,2
2744,9.27,-2.77,2.74,-0.06,-0.07,-0.18,529.0,559.0,548.0,564.0,499.0,19,2
2745,8.2,-8.3,1.03,-0.34,-0.49,-0.45,529.0,559.0,549.0,564.0,499.0,19,2
2746,5.11,-12.24,0.53,0.11,-0.01,-0.05,530.0,559.0,548.0,564.0,499.0,19,2
2747,5.03,-8.67,0.77,0.11,0.04,0.18,530.0,558.0,548.0,563.0,498.0,19,2
2748,8.16,-6.11,0.31,-0.03,0.21,0.4,529.0,559.0,548.0,564.0,498.0,19,2
2749,12.93,-3.06,4.31,-0.03,0.21,0.36,530.0,559.0,548.0,563.0,498.0,19,2
2750,10.91,3.98,5.3,-0.11,0.28,0.2,530.0,559.0,548.0,563.0,498.0,19,2
2751,10.05,2.18,6.12,0.05,0.14,-0.0,530.0,559.0,548.0,564.0,498.0,19,2
2752,10.22,0.63,3.49,-0.0,-0.22,-0.15,531.0,559.0,548.0,564.0,499.0,19,2
2753,9.42,-3.15,2.36,-0.14,-0.16,-0.23,530.0,560.0,548.0,564.0,499.0,19,2
2754,8.17,-7.82,1.25,-0.22,-0.24,-0.38,529.0,559.0,548.0,564.0,499.0,19,2
2755,5.67,-11.37,0.66,-0.03,-0.11,-0.11,529.0,559.0,548.0,563.0,499.0,19,2
2756,5.67,-8.63,0.55,0.22,0.09,0.2,529.0,558.0,548.0,564.0,498.0,19,2
2757,7.29,-6.8,0.45,0.14,0.45,0.48,530.0,559.0,548.0,564.0,498.0,19,2
2758,11.11,-3.91,3.03,0.06,0.46,0.49,530.0,558.0,548.0,564.0,498.0,19,2
2759,9.34,3.52,4.52,-0.21,0.05,-0.1,530.0,559.0,548.0,564.0,499.0,19,2
2760,5.9,3.46,5.57,0.43,0.5,0.12,530.0,559.0,548.0,564.0,499.0,19,2
2761,9.98,1.48,4.3,-0.07,-0.46,-0.21,530.0,559.0,548.0,564.0,499.0,19,2
2762,9.48,-2.09,2.3,-0.15,-0.18,-0.22,530.0,559.0,548.0,564.0,499.0,19,2
2763,8.15,-7.54,1.16,-0.25,-0.28,-0.41,529.0,559.0,548.0,565.0,499.0,19,2
2764,5.58,-12.29,0.79,-0.02,0.07,-0.05,529.0,558.0,548.0,564.0,499.0,19,2
2765,6.2,-8.91,0.69,0.06,-0.11,0.09,529.0,559.0,548.0,565.0,498.0,19,2
2766,7.02,-6.34,0.08,-0.01,0.19,0.35,529.0,559.0,547.0,564.0,499.0,19,2
2767,12.37,-4.48,3.92,0.07,0.35,0.38,529.0,559.0,547.0,564.0,499.0,19,2
2768,11.97,3.96,4.65,-0.26,-0.22,0.0,531.0,559.0,548.0,564.0,500.0,19,2
2769,11.35,2.36,6.25,0.17,0.15,0.21,530.0,559.0,548.0,564.0,499.0,19,2
2770,10.34,1.08,4.04,0.05,-0.35,-0.13,530.0,559.0,548.0,564.0,499.0,19,2
2771,9.59,-2.72,2.48,-0.04,-0.1,-0.19,530.0,559.0,549.0,564.0,500.0,19,2
2772,8.42,-7.67,1.49,-0.22,-0.32,-0.41,530.0,559.0,548.0,564.0,500.0,19,2
2773,5.32,-12.26,1.01,0.01,-0.09,-0.15,529.0,559.0,548.0,564.0,499.0,19,2
2774,5.24,-9.17,0.75,0.1,0.1,0.17,529.0,558.0,548.0,564.0,499.0,19,2
2775,7.64,-6.55,0.36,-0.0,0.26,0.39,529.0,559.0,548.0,564.0,499.0,19,2
